交易日期,合约系列,成交量,持仓量,持仓量变化,成交额,行权量,隐含波动率,隐含波动率(%)
2024/12/20,ni2505,28,89,18,2.5394,0,0.218369,21.8369
2024/12/20,小计,40336,36534,1759,2482.8782,0,,
2024/12/23,ni2501,72216,30466,2780,2318.3956,1,0.275521,27.5521
2024/12/23,ni2502,8299,9345,2055,907.6904,0,0.267232,26.7232
2024/12/23,ni2503,1275,1823,354,131.2708,0,0.249611,24.9611
2024/12/23,ni2505,40,114,25,6.7174,0,0.219881,21.9881
2024/12/23,小计,81830,41748,5214,3364.0742,1,,
2024/12/24,ni2501,48346,28503,-1963,1105.972,3,0.230082,23.0082
2024/12/24,ni2502,5889,9800,455,598.4184,0,0.256598,25.6598
2024/12/24,ni2503,483,1854,31,39.34,0,0.249709,24.9709
2024/12/24,ni2505,62,142,28,19.7466,0,0.227076,22.7076
2024/12/24,小计,54780,40299,-1449,1763.477,3,,
2024/12/25,ni2501,31760,0,-28503,570.2602,1533,0.1845,18.45
2024/12/25,ni2502,7779,10612,812,799.254,0,0.242332,24.2332
2024/12/25,ni2503,637,2143,289,87.1868,0,0.246514,24.6514
2024/12/25,ni2505,21,154,12,4.0992,0,0.224694,22.4694
2024/12/25,小计,40197,12909,-27390,1460.8002,1533,,
2024/12/26,ni2502,15387,14472,3860,1296.537,0,0.220418,22.0418
2024/12/26,ni2503,1942,2836,693,251.757,0,0.223803,22.3803
2024/12/26,ni2505,79,177,23,19.9326,0,0.217029,21.7029
2024/12/26,小计,17408,17485,4576,1568.2266,0,,
2024/12/27,ni2502,12253,15527,1055,846.1872,0,0.215893,21.5893
2024/12/27,ni2503,1193,3130,294,163.6426,0,0.209774,20.9774
2024/12/27,ni2505,7,180,3,0.7192,0,0.242835,24.2835
2024/12/27,小计,13453,18837,1352,1010.549,0,,
2024/12/30,ni2502,14136,15565,38,934.4478,0,0.219453,21.9453
2024/12/30,ni2503,1072,3430,300,105.1796,0,0.222309,22.2309
2024/12/30,ni2505,88,205,25,8.522,0,0.244923,24.4923
2024/12/30,小计,15296,19200,363,1048.1494,0,,
2024/12/31,ni2502,11208,15905,340,777.8874,0,0.206538,20.6538
2024/12/31,ni2503,774,3568,138,77.5268,0,0.222241,22.2241
2024/12/31,ni2505,28,197,-8,2.8014,0,0.223753,22.3753
2024/12/31,小计,12010,19670,470,858.2156,0,,
2025/1/2,ni2502,11000,16936,1031,704.1428,0,0.214441,21.4441
2025/1/2,ni2503,382,3709,141,54.7006,0,0.218312,21.8312
2025/1/2,ni2504,0,0,0,0,0,0.218312,21.8312
2025/1/2,ni2505,10,193,-4,0.824,0,0.235466,23.5466
2025/1/2,小计,11392,20838,1168,759.6674,0,,
2025/1/3,ni2502,19554,18144,1208,1343.7274,0,0.223364,22.3364
2025/1/3,ni2503,2303,4057,348,337.7328,0,0.211839,21.1839
2025/1/3,ni2504,7,7,7,0.5828,0,0.218962,21.8962
2025/1/3,ni2505,81,199,6,7.2782,0,0.242166,24.2166
2025/1/3,小计,21945,22407,1569,1689.3212,0,,
2025/1/6,ni2502,46014,20104,1960,3188.9924,1,0.250313,25.0313
2025/1/6,ni2503,3054,4411,354,364.4282,0,0.230737,23.0737
2025/1/6,ni2504,21,28,21,2.2754,0,0.215504,21.5504
2025/1/6,ni2505,126,228,29,8.5688,0,0.245871,24.5871
2025/1/6,小计,49215,24771,2364,3564.2648,1,,
2025/1/7,ni2502,15868,19732,-372,936.255,0,0.238915,23.8915
2025/1/7,ni2503,1292,4755,344,111.3858,0,0.236916,23.6916
2025/1/7,ni2504,136,78,50,14.2008,0,0.223467,22.3467
2025/1/7,ni2505,58,226,-2,3.5638,0,0.233019,23.3019
2025/1/7,小计,17354,24791,20,1065.4054,0,,
2025/1/8,ni2502,35155,19962,230,2319.2542,0,0.250407,25.0407
2025/1/8,ni2503,2371,4949,194,431.642,0,0.229184,22.9184
2025/1/8,ni2504,80,142,64,7.1618,0,0.226118,22.6118
2025/1/8,ni2505,145,287,61,17.3158,0,0.232877,23.2877
2025/1/8,小计,37751,25340,549,2775.3738,0,,
2025/1/9,ni2502,25202,20838,876,1365.0144,0,0.24324,24.324
2025/1/9,ni2503,1154,5192,243,129.911,0,0.235238,23.5238
2025/1/9,ni2504,1,141,-1,0.0654,0,0.231353,23.1353
2025/1/9,ni2505,27,303,16,2.45,0,0.236819,23.6819
2025/1/9,小计,26384,26474,1134,1497.4408,0,,
2025/1/10,ni2502,26560,21869,1031,1353.8694,0,0.226563,22.6563
2025/1/10,ni2503,1421,5447,255,129.767,0,0.23852,23.852
2025/1/10,ni2504,15,140,-1,0.892,0,0.232672,23.2672
2025/1/10,ni2505,30,307,4,2.5132,0,0.237882,23.7882
2025/1/10,小计,28026,27763,1289,1487.0416,0,,
2025/1/13,ni2502,39455,21356,-513,2211.1736,0,0.253362,25.3362
2025/1/13,ni2503,3464,6219,772,373.3168,0,0.235083,23.5083
2025/1/13,ni2504,19,148,8,1.7784,0,0.221432,22.1432
2025/1/13,ni2505,57,315,8,8.7456,0,0.241086,24.1086
2025/1/13,小计,42995,28038,275,2595.0144,0,,
2025/1/14,ni2502,39718,23578,2222,2120.0132,0,0.270428,27.0428
2025/1/14,ni2503,3424,6511,292,425.367,0,0.226639,22.6639
2025/1/14,ni2504,96,194,46,4.0352,0,0.213571,21.3571
2025/1/14,ni2505,74,308,-7,18.0768,0,0.256983,25.6983
2025/1/14,小计,43312,30591,2553,2567.4922,0,,
2025/1/15,ni2502,33698,24712,1134,1694.788,0,0.247986,24.7986
2025/1/15,ni2503,2252,6773,262,200.8412,0,0.229217,22.9217
2025/1/15,ni2504,56,216,22,1.1738,0,0.243108,24.3108
2025/1/15,ni2505,141,352,44,11.7568,0,0.234668,23.4668
2025/1/15,小计,36147,32053,1462,1908.5598,0,,
2025/1/16,ni2502,42323,24792,80,2068.8398,0,0.249369,24.9369
2025/1/16,ni2503,4237,7542,769,428.106,0,0.22594,22.594
2025/1/16,ni2504,537,543,327,26.6658,0,0.212382,21.2382
2025/1/16,ni2505,39,381,29,6.2696,0,0.20484,20.484
2025/1/16,小计,47136,33258,1205,2529.8812,0,,
2025/1/17,ni2502,37899,25735,943,1681.5494,0,0.233701,23.3701
2025/1/17,ni2503,4927,8774,1232,498.35,0,0.222025,22.2025
