交易日期,合约系列,成交量,持仓量,持仓量变化,成交额,行权量,隐含波动率,隐含波动率(%)
2025-12-17,fu2605,9,554,4,0.7075,0,0.281174,28.1174
2025-12-17,fu2602,14496,29145,1128,576.0695,0,0.286696,28.6696
2025-12-17,fu2601,194878,94706,12922,2559.757,402,0.342129,34.2129
2025-12-17,fu2603,542,1444,399,11.301,0,0.390654,39.0654
2025-12-17,小计,209999,126441,14476,3155.518,402,,
2025-12-17,fu2604,1,181,1,0.049,0,0.269633,26.9633
2025-12-18,小计,296595,32638,-93803,3512.889,8970,,
2025-12-18,fu2603,726,1791,347,19.708,0,0.330017,33.0017
2025-12-18,fu2604,102,181,0,7.424,0,0.255311,25.5311
2025-12-18,fu2605,201,607,53,12.651,0,0.265184,26.5184
2025-12-18,fu2609,561,452,41,67.3515,0,0.253106,25.3106
2025-12-18,fu2602,15104,29607,462,646.6665,0,0.273112,27.3112
2025-12-18,fu2601,279901,0,-94706,2759.088,8970,0.246076,24.6076
2025-12-19,fu2605,66,626,19,4.505,0,0.276907,27.6907
2025-12-19,fu2603,3842,3817,2026,104.872,0,0.328389,32.8389
2025-12-19,小计,22241,37984,5346,829.5185,246,,
2025-12-19,fu2609,301,394,-58,34.9755,0,0.273877,27.3877
2025-12-19,fu2602,18024,32966,3359,684.728,246,0.271496,27.1496
2025-12-19,fu2604,8,181,0,0.438,0,0.265858,26.5858
2025-12-22,fu2602,23783,32017,-949,845.168,0,0.293267,29.3267
2025-12-22,fu2605,130,671,45,10.047,0,0.282645,28.2645
2025-12-22,小计,28916,38752,768,1129.6315,0,,
2025-12-22,fu2609,859,729,335,117.254,0,0.278751,27.8751
2025-12-22,fu2604,37,174,-7,2.264,0,0.297043,29.7043
2025-12-22,fu2603,4107,5161,1344,154.8985,0,0.350241,35.0241
2025-12-23,fu2605,714,856,185,61.652,0,0.303123,30.3123
2025-12-23,fu2609,838,929,200,135.8825,0,0.292299,29.2299
2025-12-23,fu2602,23575,32489,472,853.852,20,0.305943,30.5943
2025-12-23,fu2604,217,266,92,12.5475,0,0.316508,31.6508
2025-12-23,小计,30987,40847,2095,1328.3735,20,,
2025-12-23,fu2603,5643,6307,1146,264.4395,0,0.359257,35.9257
2025-12-24,fu2609,191,858,-71,25.161,0,0.280305,28.0305
2025-12-24,fu2605,115,822,-34,9.816,0,0.283643,28.3643
2025-12-24,fu2602,18295,32735,246,736.065,1,0.304655,30.4655
2025-12-24,fu2604,99,309,43,2.4335,0,0.350396,35.0396
2025-12-24,fu2603,4205,7369,1062,125.912,0,0.376961,37.6961
2025-12-24,小计,22905,42093,1246,899.3875,1,,
2025-12-25,fu2605,13,821,-1,0.9815,0,0.305602,30.5602
2025-12-25,fu2603,2521,7801,432,122.784,0,0.362047,36.2047
2025-12-25,小计,17044,43247,1154,645.0395,0,,
2025-12-25,fu2604,1,310,1,0.022,0,0.339049,33.9049
2025-12-25,fu2609,9,856,-2,0.9285,0,0.272585,27.2585
2025-12-25,fu2602,14500,33459,724,520.3235,0,0.323124,32.3124
2025-12-26,fu2604,16,326,16,0.4635,0,0.328636,32.8636
2025-12-26,fu2605,38,850,29,2.3585,0,0.33936,33.936
