½»Ò×ÈÕÆÚ,ºÏÔ¼ÏµÁĞ,³É½»Á¿,³Ö²ÖÁ¿,³Ö²ÖÁ¿±ä»¯,³É½»¶î,ĞĞÈ¨Á¿,Òşº¬²¨¶¯ÂÊ,Òşº¬²¨¶¯ÂÊ(%)
2020/12/2,ru2105                        ,5626,14106,427,4619.045,0,0.299774,29.9774
2020/12/2,ru2106                        ,28,802,21,15.716,0,0.292974,29.2974
2020/12/2,ru2107                        ,3,574,3,2.041,0,0.281838,28.1838
2020/12/2,ru2108                        ,3,216,1,2.115,0,0.291235,29.1235
2020/12/2,ru2109                        ,163,834,60,131.51,0,0.268883,26.8883
2020/12/2,ru2110                        ,1,117,0,1.692,0,0.222524,22.2524
2020/12/3,ru2101                        ,13405,33015,-983,4258.04,8,0.362896,36.2896
2020/12/3,ru2103                        ,174,1865,-44,98.065,0,0.299288,29.9288
2020/12/3,ru2104                        ,3,1249,2,2.094,0,0.302666,30.2666
2020/12/3,ru2105                        ,4230,14406,300,3729.079,0,0.305616,30.5616
2020/12/3,ru2106                        ,143,863,61,54.157,0,0.288335,28.8335
2020/12/3,ru2107                        ,92,604,30,49.158,0,0.289253,28.9253
2020/12/3,ru2108                        ,17,227,11,8.883,0,0.278826,27.8826
2020/12/3,ru2109                        ,195,892,58,125.613,0,0.275644,27.5644
2020/12/3,ru2110                        ,18,124,7,3.884,0,0.258662,25.8662
2020/12/4,ru2101                        ,28162,32102,-913,6380.515,2,0.331744,33.1744
2020/12/4,ru2103                        ,1239,2068,203,527.532,0,0.310313,31.0313
2020/12/4,ru2104                        ,203,1292,43,77.211,0,0.300328,30.0328
2020/12/4,ru2105                        ,10212,15229,823,7710.715,0,0.303934,30.3934
2020/12/4,ru2106                        ,249,898,35,96.701,0,0.296089,29.6089
2020/12/4,ru2107                        ,87,641,37,29.48,0,0.280326,28.0326
2020/12/4,ru2108                        ,37,246,19,21.755,0,0.289743,28.9743
2020/12/4,ru2109                        ,194,973,81,145.129,0,0.274216,27.4216
2020/12/4,ru2110                        ,23,139,15,7.178,0,0.263672,26.3672
2020/12/7,ru2101                        ,14236,32316,214,3488.576,0,0.327509,32.7509
2020/12/7,ru2103                        ,409,2114,46,297.877,0,0.291903,29.1903
2020/12/7,ru2104                        ,45,1319,27,9.594,0,0.299091,29.9091
2020/12/7,ru2105                        ,4825,15640,411,3713.142,0,0.304136,30.4136
2020/12/7,ru2106                        ,25,913,15,3.454,0,0.270408,27.0408
2020/12/7,ru2107                        ,57,667,26,9.493,0,0.262099,26.2099
2020/12/7,ru2108                        ,12,254,8,2.967,0,0.264969,26.4969
2020/12/7,ru2109                        ,104,1004,31,60.042,0,0.270604,27.0604
2020/12/7,ru2110                        ,9,148,9,2.581,0,0.262305,26.2305
2020/12/8,ru2101                        ,13389,31953,-363,2760.308,10,0.315791,31.5791
2020/12/8,ru2103                        ,557,2114,0,266.475,0,0.295024,29.5024
2020/12/8,ru2104                        ,82,1352,33,20.061,0,0.312954,31.2954
2020/12/8,ru2105                        ,4236,16031,391,3089.017,0,0.306928,30.6928
2020/12/8,ru2106                        ,59,948,35,10.753,0,0.265881,26.5881
2020/12/8,ru2107                        ,47,687,20,10.182,0,0.262963,26.2963
2020/12/8,ru2108                        ,51,267,13,12.857,0,0.253568,25.3568
2020/12/8,ru2109                        ,122,986,-18,110.552,0,0.269956,26.9956
2020/12/8,ru2110                        ,19,161,13,4.531,0,0.253927,25.3927
2020/12/9,ru2101                        ,19532,31709,-244,3692.85,0,0.305858,30.5858
2020/12/9,ru2103                        ,938,2229,115,421.094,0,0.290695,29.0695
2020/12/9,ru2104                        ,198,1454,102,45.537,0,0.326094,32.6094
2020/12/9,ru2105                        ,6573,17065,1034,4201.251,0,0.301614,30.1614
2020/12/9,ru2106                        ,107,963,15,28.971,0,0.292784,29.2784
2020/12/9,ru2107                        ,33,685,-2,26.508,0,0.289163,28.9163
2020/12/9,ru2108                        ,7,271,4,1.222,0,0.255657,25.5657
2020/12/9,ru2109                        ,272,941,-45,190.413,0,0.268696,26.8696
2020/12/9,ru2110                        ,5,163,2,0.978,0,0.261381,26.1381
2020/12/10,ru2101                        ,15340,30698,-1011,2869.027,74,0.313684,31.3684
2020/12/10,ru2103                        ,817,2246,17,279.887,0,0.294187,29.4187
2020/12/10,ru2104                        ,89,1524,70,23.133,0,0.311803,31.1803
2020/12/10,ru2105                        ,5049,18154,1089,3250.555,0,0.309194,30.9194
2020/12/10,ru2106                        ,12,972,9,7.136,0,0.284617,28.4617
2020/12/10,ru2107                        ,10,691,6,2.682,0,0.29852,29.852
2020/12/10,ru2108                        ,16,282,11,6.908,0,0.27966,27.966
2020/12/10,ru2109                        ,100,956,15,57.463,0,0.266035,26.6035
2020/12/10,ru2110                        ,2,165,2,0.39,0,0.257616,25.7616
2020/12/11,ru2101                        ,19199,30443,-255,4388.538,64,0.334194,33.4194
2020/12/11,ru2103                        ,1199,2343,97,534.418,0,0.28888,28.888
2020/12/11,ru2104                        ,29,1537,13,8.513,0,0.320001,32.0001
2020/12/11,ru2105                        ,6136,18890,736,3941.016,0,0.307722,30.7722
2020/12/11,ru2106                        ,225,1074,102,88.399,0,0.298429,29.8429
2020/12/11,ru2107                        ,99,744,53,35.014,0,0.299336,29.9336
2020/12/11,ru2108                        ,50,314,32,33.962,0,0.285836,28.5836
2020/12/11,ru2109                        ,307,1106,150,209.2,0,0.271583,27.1583
2020/12/11,ru2110                        ,13,178,13,6.063,0,0.266627,26.6627
2020/12/14,ru2101                        ,13697,30113,-330,2746.892,0,0.363731,36.3731
2020/12/14,ru2103                        ,1232,2610,267,395.6,0,0.304103,30.4103
2020/12/14,ru2104                        ,119,1565,28,23.863,0,0.337338,33.7338
2020/12/14,ru2105                        ,5546,19122,232,3292.582,0,0.30029,30.029
2020/12/14,ru2106                        ,174,1138,64,62.438,0,0.287275,28.7275
2020/12/14,ru2107                        ,89,778,34,32.327,0,0.3085,30.85
2020/12/14,ru2108                        ,62,340,26,29.144,0,0.279693,27.9693
2020/12/14,ru2109                        ,160,1211,105,105.086,0,0.263303,26.3303
2020/12/14,ru2110                        ,35,196,18,9.363,0,0.25896,25.896
2020/12/15,ru2101                        ,8517,29627,-486,1399.91,24,0.346572,34.6572
2020/12/15,ru2103                        ,724,2561,-49,248.189,0,0.326495,32.6495
2020/12/15,ru2104                        ,208,1592,27,44.727,0,0.310965,31.0965
2020/12/15,ru2105                        ,4555,19442,320,3146.589,0,0.310072,31.0072
2020/12/15,ru2106                        ,20,1142,4,2.354,0,0.264929,26.4929
2020/12/15,ru2107                        ,12,782,4,4.107,0,0.310027,31.0027
2020/12/15,ru2108                        ,14,347,7,2.067,0,0.252486,25.2486
2020/12/15,ru2109                        ,257,1237,26,101.853,0,0.253224,25.3224
2020/12/15,ru2110                        ,57,224,28,17.671,0,0.251541,25.1541
2020/12/16,ru2101                        ,16571,28458,-1169,2245.539,174,0.328372,32.8372
2020/12/16,ru2103                        ,939,2565,4,340.333,0,0.285835,28.5835
2020/12/16,ru2104                        ,25,1605,13,3.15,0,0.284409,28.4409
2020/12/16,ru2105                        ,4144,19801,359,2785.008,0,0.309869,30.9869
2020/12/16,ru2106                        ,46,1157,15,8.283,0,0.254445,25.4445
2020/12/16,ru2107                        ,100,816,34,19.951,0,0.259065,25.9065
2020/12/16,ru2108                        ,48,367,20,24.702,0,0.256122,25.6122
2020/12/16,ru2109                        ,142,1205,-32,80.826,0,0.258769,25.8769
2020/12/16,ru2110                        ,48,248,24,18.644,0,0.256164,25.6164
2020/12/17,ru2101                        ,10088,27462,-996,1684.177,40,0.310497,31.0497
2020/12/17,ru2103                        ,510,2596,31,221.29,0,0.28613,28.613
2020/12/17,ru2104                        ,13,1610,5,2.45,0,0.35287,35.287
2020/12/17,ru2105                        ,4100,20389,588,2713.949,0,0.306869,30.6869
2020/12/17,ru2106                        ,29,1163,6,9.88,0,0.32815,32.815
2020/12/17,ru2107                        ,34,831,15,5.99,0,0.259408,25.9408
2020/12/17,ru2108                        ,13,377,10,1.603,0,0.243398,24.3398
2020/12/17,ru2109                        ,86,1198,-7,34.768,0,0.245246,24.5246
2020/12/17,ru2110                        ,16,257,9,3.88,0,0.241104,24.1104
2020/12/18,ru2101                        ,18303,26949,-513,4158.637,0,0.323564,32.3564
2020/12/18,ru2103                        ,772,2702,106,269.594,0,0.289868,28.9868
2020/12/18,ru2104                        ,26,1612,2,8.217,0,0.339963,33.9963
2020/12/18,ru2105                        ,7500,21358,969,5163.515,0,0.300199,30.0199
2020/12/18,ru2106                        ,62,1190,27,54.792,0,0.274726,27.4726
2020/12/18,ru2107                        ,50,853,22,8.732,0,0.254672,25.4672
2020/12/18,ru2108                        ,8,382,5,1.187,0,0.24575,24.575
2020/12/18,ru2109                        ,105,1212,14,46.378,0,0.264016,26.4016
2020/12/18,ru2110                        ,14,265,8,3.659,0,0.246984,24.6984
2020/12/21,ru2101                        ,18732,26720,-229,3537.045,3,0.399443,39.9443
2020/12/21,ru2103                        ,808,2842,140,356.844,0,0.302237,30.2237
2020/12/21,ru2104                        ,92,1565,-47,32.101,0,0.335931,33.5931
2020/12/21,ru2105                        ,7257,21478,120,5167.374,0,0.308926,30.8926
2020/12/21,ru2106                        ,7,1191,1,2.487,0,0.315437,31.5437
2020/12/21,ru2107                        ,17,859,6,3.73,0,0.266347,26.6347
2020/12/21,ru2108                        ,7,387,5,0.877,0,0.244248,24.4248
2020/12/21,ru2109                        ,129,1212,0,84.66,0,0.256905,25.6905
2020/12/21,ru2110                        ,11,273,8,2.02,0,0.2399,23.99
2020/12/22,ru2101                        ,17718,25295,-1425,2483.165,103,0.406309,40.6309
2020/12/22,ru2103                        ,746,2890,48,391.183,1,0.307894,30.7894
2020/12/22,ru2104                        ,125,1630,65,31.096,0,0.348103,34.8103
2020/12/22,ru2105                        ,10748,22509,1031,7500.303,0,0.319284,31.9284
2020/12/22,ru2106                        ,183,1241,50,60.117,0,0.285355,28.5355
2020/12/22,ru2107                        ,192,927,68,79.933,0,0.286543,28.6543
2020/12/22,ru2108                        ,42,400,13,18.749,0,0.289815,28.9815
2020/12/22,ru2109                        ,57,1219,7,52.668,0,0.267765,26.7765
2020/12/22,ru2110                        ,16,278,5,3.874,0,0.232959,23.2959
2020/12/23,ru2101                        ,17450,24368,-927,3007.138,93,0.432007,43.2007
2020/12/23,ru2103                        ,970,3019,129,417.479,0,0.295965,29.5965
2020/12/23,ru2104                        ,42,1624,-6,12.225,0,0.294417,29.4417
2020/12/23,ru2105                        ,10582,23760,1251,6847.88,0,0.318926,31.8926
2020/12/23,ru2106                        ,222,1274,33,87.393,0,0.303123,30.3123
2020/12/23,ru2107                        ,149,965,38,78.794,0,0.281067,28.1067
2020/12/23,ru2108                        ,123,442,42,77.088,0,0.306936,30.6936
2020/12/23,ru2109                        ,422,1306,87,251.33,0,0.261532,26.1532
2020/12/23,ru2110                        ,59,286,8,35.858,0,0.296021,29.6021
2020/12/24,ru2101                        ,11154,24092,-276,991.539,212,0.374223,37.4223
2020/12/24,ru2103                        ,783,3105,86,165.481,0,0.331634,33.1634
2020/12/24,ru2104                        ,29,1631,7,8.271,0,0.352005,35.2005
2020/12/24,ru2105                        ,5652,24173,413,3554.518,0,0.315453,31.5453
2020/12/24,ru2106                        ,213,1305,31,51.319,0,0.282934,28.2934
2020/12/24,ru2107                        ,109,994,29,13.507,0,0.25813,25.813
2020/12/24,ru2108                        ,33,454,12,7.341,0,0.252775,25.2775
2020/12/24,ru2109                        ,343,1370,64,107.808,0,0.248836,24.8836
2020/12/24,ru2110                        ,15,289,3,7.287,0,0.291375,29.1375
2020/12/25,ru2101                        ,12537,0,-24092,1071.82,3592,0.268475,26.8475
2020/12/25,ru2103                        ,1995,3242,137,573.825,0,0.279676,27.9676
2020/12/25,ru2104                        ,19,1636,5,4.222,0,0.348755,34.8755
2020/12/25,ru2105                        ,5082,24890,717,3275.934,0,0.317644,31.7644
2020/12/25,ru2106                        ,127,1259,-46,36.952,0,0.320671,32.0671
2020/12/25,ru2107                        ,109,943,-51,31.972,0,0.285544,28.5544
2020/12/25,ru2108                        ,13,450,-4,5.643,0,0.305531,30.5531
2020/12/25,ru2109                        ,190,1318,-52,136.999,0,0.25172,25.172
2020/12/25,ru2110                        ,21,285,-4,9.659,0,0.286639,28.6639
2020/12/28,ru2103                        ,2693,3472,230,832.681,0,0.308964,30.8964
2020/12/28,ru2104                        ,114,1656,20,16.831,0,0.356372,35.6372
2020/12/28,ru2105                        ,8811,26166,1276,6018.595,0,0.312786,31.2786
2020/12/28,ru2106                        ,83,1242,-17,19.728,0,0.262145,26.2145
2020/12/28,ru2107                        ,48,929,-14,14.942,0,0.259357,25.9357
2020/12/28,ru2108                        ,6,448,-2,3.047,0,0.313464,31.3464
2020/12/28,ru2109                        ,763,1402,84,496.013,0,0.258461,25.8461
2020/12/28,ru2110                        ,33,290,5,8.245,0,0.249469,24.9469
2020/12/29,ru2103                        ,2266,3735,263,629.326,0,0.316536,31.6536
2020/12/29,ru2104                        ,75,1680,24,11.231,0,0.3333,33.33
2020/12/29,ru2105                        ,7610,27209,1043,5014.243,0,0.323251,32.3251
2020/12/29,ru2106                        ,22,1241,-1,7.155,0,0.33988,33.988
2020/12/29,ru2107                        ,19,935,6,3.09,0,0.270052,27.0052
2020/12/29,ru2108                        ,23,445,-3,7.682,0,0.274601,27.4601
2020/12/29,ru2109                        ,731,1405,3,474.317,0,0.267598,26.7598
2020/12/29,ru2110                        ,3,293,3,0.544,0,0.237942,23.7942
2020/12/30,ru2103                        ,1428,3825,90,351.607,0,0.323846,32.3846
2020/12/30,ru2104                        ,86,1711,31,14.905,0,0.38971,38.971
2020/12/30,ru2105                        ,9207,28164,955,6358.643,0,0.317633,31.7633
2020/12/30,ru2106                        ,30,1242,1,7.954,0,0.350102,35.0102
2020/12/30,ru2107                        ,13,933,-2,2.825,0,0.299759,29.9759
2020/12/30,ru2108                        ,8,441,-4,2.567,0,0.273892,27.3892
2020/12/30,ru2109                        ,872,1674,269,640.553,0,0.2686,26.86
2020/12/30,ru2110                        ,19,300,7,3.902,0,0.241897,24.1897
2020/12/31,ru2103                        ,2163,4152,327,613.678,0,0.32853,32.853
2020/12/31,ru2104                        ,150,1770,59,36.925,0,0.382694,38.2694
2020/12/31,ru2105                        ,7677,28581,417,5330.936,0,0.322266,32.2266
2020/12/31,ru2106                        ,20,1248,6,4.8,0,0.320282,32.0282
2020/12/31,ru2107                        ,38,943,10,14.76,0,0.297215,29.7215
2020/12/31,ru2108                        ,36,447,6,8.938,0,0.278748,27.8748
2020/12/31,ru2109                        ,1509,1786,112,985.993,0,0.265699,26.5699
2020/12/31,ru2110                        ,14,309,9,4.624,0,0.255745,25.5745
2021/1/4,ru2103                        ,1397,4065,-87,380.936,0,0.309772,30.9772
2021/1/4,ru2104                        ,67,1768,-2,12.08,0,0.3477,34.77
2021/1/4,ru2105                        ,5984,28679,98,3968.334,0,0.329924,32.9924
2021/1/4,ru2106                        ,25,1245,-3,9.022,0,0.352454,35.2454
2021/1/4,ru2107                        ,1,943,0,0.75,0,0.293955,29.3955
2021/1/4,ru2108                        ,0,447,0,0,0,0.293955,29.3955
2021/1/4,ru2109                        ,664,1800,14,302.583,0,0.263699,26.3699
2021/1/4,ru2110                        ,13,320,11,8.038,0,0.280331,28.0331
2021/1/5,ru2103                        ,1659,4068,3,448.296,0,0.327357,32.7357
2021/1/5,ru2104                        ,22,1764,-4,3.54,0,0.387002,38.7002
2021/1/5,ru2105                        ,8572,29053,374,5795.765,0,0.333204,33.3204
2021/1/5,ru2106                        ,29,1229,-16,6.955,0,0.275826,27.5826
2021/1/5,ru2107                        ,22,949,6,9.896,0,0.341273,34.1273
2021/1/5,ru2108                        ,7,446,-1,2.53,0,0.297247,29.7247
2021/1/5,ru2109                        ,1259,1804,4,879.348,0,0.290149,29.0149
2021/1/5,ru2110                        ,91,321,1,51.975,0,0.281199,28.1199
2021/1/6,ru2103                        ,2006,4060,-8,475.921,0,0.312353,31.2353
2021/1/6,ru2104                        ,40,1762,-2,8.864,0,0.354162,35.4162
2021/1/6,ru2105                        ,8347,29931,878,5482.482,0,0.332412,33.2412
2021/1/6,ru2106                        ,31,1234,5,8.467,0,0.33444,33.444
2021/1/6,ru2107                        ,51,942,-7,29.22,0,0.319917,31.9917
2021/1/6,ru2108                        ,5,442,-4,1.945,0,0.322707,32.2707
2021/1/6,ru2109                        ,1332,1935,131,927.809,0,0.295558,29.5558
2021/1/6,ru2110                        ,13,315,-6,8.269,0,0.323393,32.3393
2021/1/7,ru2103                        ,4148,4033,-27,1569.368,0,0.328853,32.8853
2021/1/7,ru2104                        ,86,1778,16,19.939,0,0.375483,37.5483
2021/1/7,ru2105                        ,14288,30507,576,10112.779,0,0.348087,34.8087
2021/1/7,ru2106                        ,2,1233,-1,0.712,0,0.370065,37.0065
2021/1/7,ru2107                        ,5,946,4,1.186,0,0.286711,28.6711
2021/1/7,ru2108                        ,1,441,-1,0.43,0,0.300516,30.0516
2021/1/7,ru2109                        ,1443,2057,122,1055.049,0,0.277609,27.7609
2021/1/7,ru2110                        ,24,300,-15,3.954,0,0.225638,22.5638
2021/1/8,ru2103                        ,4950,4279,246,1549.687,0,0.324215,32.4215
2021/1/8,ru2104                        ,66,1794,16,13.902,0,0.346167,34.6167
2021/1/8,ru2105                        ,10486,30202,-305,7246.041,3,0.343186,34.3186
2021/1/8,ru2106                        ,0,1233,0,0,0,0.343186,34.3186
2021/1/8,ru2107                        ,0,946,0,0,0,0.248638,24.8638
2021/1/8,ru2108                        ,1,440,-1,0.186,0,0.248638,24.8638
2021/1/8,ru2109                        ,767,2076,19,426.134,0,0.27571,27.571
2021/1/8,ru2110                        ,0,300,0,0,0,0.27571,27.571
2021/1/11,ru2103                        ,6866,4713,434,2496.959,0,0.345525,34.5525
2021/1/11,ru2104                        ,51,1802,8,15.105,0,0.413006,41.3006
2021/1/11,ru2105                        ,19259,30471,269,14430.575,0,0.348729,34.8729
2021/1/11,ru2106                        ,58,1225,-8,16.466,0,0.333824,33.3824
2021/1/11,ru2107                        ,23,948,2,6.686,0,0.312576,31.2576
2021/1/11,ru2108                        ,58,416,-24,7.939,0,0.251424,25.1424
2021/1/11,ru2109                        ,2847,2337,261,2209.209,0,0.286106,28.6106
2021/1/11,ru2110                        ,8,299,-1,2.536,0,0.225697,22.5697
2021/1/12,ru2103                        ,4763,4938,225,1556.601,0,0.348387,34.8387
2021/1/12,ru2104                        ,116,1847,45,18.229,0,0.376452,37.6452
2021/1/12,ru2105                        ,9764,30933,462,6494.357,0,0.348035,34.8035
2021/1/12,ru2106                        ,66,1246,21,18.089,0,0.352726,35.2726
2021/1/12,ru2107                        ,89,956,8,22.081,0,0.312557,31.2557
2021/1/12,ru2108                        ,59,403,-13,28.886,0,0.324911,32.4911
2021/1/12,ru2109                        ,1637,2482,145,1202.452,0,0.316472,31.6472
2021/1/12,ru2110                        ,119,296,-3,71.665,0,0.298568,29.8568
2021/1/13,ru2103                        ,4243,5283,345,1107.624,0,0.363165,36.3165
2021/1/13,ru2104                        ,122,1902,55,20.786,0,0.368075,36.8075
2021/1/13,ru2105                        ,8387,31483,550,5389.732,0,0.350239,35.0239
2021/1/13,ru2106                        ,83,1232,-14,18.833,0,0.334982,33.4982
2021/1/13,ru2107                        ,43,978,22,5.039,0,0.276034,27.6034
2021/1/13,ru2108                        ,57,423,20,14.373,0,0.272691,27.2691
2021/1/13,ru2109                        ,1182,2631,149,887.997,0,0.319097,31.9097
2021/1/13,ru2110                        ,31,295,-1,15.384,0,0.303789,30.3789
2021/1/14,ru2103                        ,3894,5525,242,1073.724,0,0.345513,34.5513
2021/1/14,ru2104                        ,151,2000,98,30.684,0,0.389602,38.9602
2021/1/14,ru2105                        ,7134,31620,137,4806.931,0,0.350031,35.0031
2021/1/14,ru2106                        ,39,1245,13,6.577,0,0.286994,28.6994
2021/1/14,ru2107                        ,61,1013,35,8.182,0,0.269229,26.9229
2021/1/14,ru2108                        ,16,428,5,5.306,0,0.303463,30.3463
2021/1/14,ru2109                        ,1748,2680,49,1638.059,0,0.315026,31.5026
2021/1/14,ru2110                        ,1,296,1,0.132,0,0.252738,25.2738
2021/1/15,ru2103                        ,5460,5878,353,1467.54,0,0.355184,35.5184
2021/1/15,ru2104                        ,63,2027,27,10.829,0,0.38047,38.047
2021/1/15,ru2105                        ,9049,31690,70,6346.386,0,0.350476,35.0476
2021/1/15,ru2106                        ,76,1262,17,14.46,0,0.296786,29.6786
2021/1/15,ru2107                        ,99,1074,61,15.381,0,0.274232,27.4232
2021/1/15,ru2108                        ,36,452,24,10.635,0,0.283108,28.3108
2021/1/15,ru2109                        ,1432,2675,-5,1216.132,0,0.31439,31.439
2021/1/15,ru2110                        ,26,307,11,6.115,0,0.25221,25.221
2021/1/18,ru2103                        ,5639,6623,745,1685.987,0,0.358502,35.8502
2021/1/18,ru2104                        ,49,2029,2,14.424,0,0.407909,40.7909
2021/1/18,ru2105                        ,10424,32173,483,7499.73,0,0.365338,36.5338
2021/1/18,ru2106                        ,3,1261,-1,0.471,0,0.256783,25.6783
2021/1/18,ru2107                        ,2,1072,-2,0.902,0,0.363488,36.3488
2021/1/18,ru2108                        ,36,433,-19,3.921,0,0.248919,24.8919
2021/1/18,ru2109                        ,930,2732,57,878.755,0,0.2974,29.74
2021/1/18,ru2110                        ,0,307,0,0,0,0.2974,29.74
2021/1/19,ru2103                        ,5444,6150,-473,1556.34,0,0.363661,36.3661
2021/1/19,ru2104                        ,36,2009,-20,10.1,0,0.40277,40.277
2021/1/19,ru2105                        ,9827,32367,194,6454.235,0,0.355589,35.5589
2021/1/19,ru2106                        ,45,1246,-15,12.053,0,0.298332,29.8332
2021/1/19,ru2107                        ,1,1073,1,1.212,0,0.318727,31.8727
2021/1/19,ru2108                        ,25,418,-15,3.402,0,0.252171,25.2171
2021/1/19,ru2109                        ,988,2842,110,677.467,0,0.287162,28.7162
2021/1/19,ru2110                        ,13,317,10,5.883,0,0.261464,26.1464
2021/1/20,ru2103                        ,4277,6173,23,1224.003,0,0.350573,35.0573
2021/1/20,ru2104                        ,47,2007,-2,7.498,0,0.397167,39.7167
2021/1/20,ru2105                        ,7832,32328,-39,5013.945,0,0.35163,35.163
2021/1/20,ru2106                        ,1,1247,1,0.386,0,0.39016,39.016
2021/1/20,ru2107                        ,1,1073,0,0.466,0,0.360707,36.0707
2021/1/20,ru2108                        ,1,417,-1,0.616,0,0.340587,34.0587
2021/1/20,ru2109                        ,834,3039,197,639.757,1,0.298034,29.8034
2021/1/20,ru2110                        ,0,317,0,0,0,0.298034,29.8034
2021/1/21,ru2103                        ,4736,6516,343,1422.199,0,0.344038,34.4038
2021/1/21,ru2104                        ,165,1990,-17,49.053,0,0.376288,37.6288
2021/1/21,ru2105                        ,15775,32623,295,10771.72,0,0.352028,35.2028
2021/1/21,ru2106                        ,41,1236,-11,14.206,0,0.310196,31.0196
2021/1/21,ru2107                        ,11,1073,0,4.73,0,0.361022,36.1022
2021/1/21,ru2108                        ,24,409,-8,4.361,0,0.254358,25.4358
2021/1/21,ru2109                        ,1208,3212,173,980.214,0,0.302317,30.2317
2021/1/21,ru2110                        ,4,314,-3,0.409,0,0.249113,24.9113
2021/1/22,ru2103                        ,3780,6155,-361,1044.732,0,0.34601,34.601
2021/1/22,ru2104                        ,111,1939,-51,23.474,0,0.382801,38.2801
2021/1/22,ru2105                        ,11513,32786,163,7326.327,0,0.350808,35.0808
2021/1/22,ru2106                        ,36,1224,-12,10.03,0,0.323321,32.3321
2021/1/22,ru2107                        ,44,1068,-5,12.662,0,0.319967,31.9967
2021/1/22,ru2108                        ,45,391,-18,26.58,0,0.325516,32.5516
2021/1/22,ru2109                        ,602,3195,-17,464.891,0,0.314171,31.4171
2021/1/22,ru2110                        ,9,309,-5,1.407,0,0.265738,26.5738
2021/1/25,ru2103                        ,4143,6049,-106,940.191,0,0.344194,34.4194
2021/1/25,ru2104                        ,130,1929,-10,19.366,0,0.391253,39.1253
2021/1/25,ru2105                        ,12659,33368,582,7366.28,0,0.34927,34.927
2021/1/25,ru2106                        ,12,1224,0,2.089,0,0.281793,28.1793
2021/1/25,ru2107                        ,2,1068,0,0.528,0,0.311408,31.1408
2021/1/25,ru2108                        ,36,415,24,8.036,0,0.273016,27.3016
2021/1/25,ru2109                        ,1359,3449,254,1125.161,0,0.311938,31.1938
2021/1/25,ru2110                        ,6,314,5,1.352,0,0.26119,26.119
2021/1/26,ru2103                        ,4984,6290,241,1364.144,0,0.320724,32.0724
2021/1/26,ru2104                        ,86,1912,-17,11.469,0,0.383572,38.3572
2021/1/26,ru2105                        ,9941,33436,68,6157.062,0,0.340911,34.0911
2021/1/26,ru2106                        ,4,1220,-4,1.114,0,0.36748,36.748
2021/1/26,ru2107                        ,16,1069,1,1.355,0,0.268416,26.8416
2021/1/26,ru2108                        ,49,428,13,8.257,0,0.255305,25.5305
2021/1/26,ru2109                        ,1130,3376,-73,850.462,0,0.302857,30.2857
2021/1/26,ru2110                        ,44,326,12,9.502,0,0.249378,24.9378
2021/1/27,ru2103                        ,2312,6266,-24,416.107,0,0.318547,31.8547
2021/1/27,ru2104                        ,61,1912,0,8.99,0,0.359892,35.9892
2021/1/27,ru2105                        ,4813,33691,255,2647.622,0,0.345742,34.5742
2021/1/27,ru2106                        ,5,1216,-4,1.28,0,0.378026,37.8026
2021/1/27,ru2107                        ,6,1068,-1,2.171,0,0.357011,35.7011
2021/1/27,ru2108                        ,3,426,-2,1.284,0,0.340305,34.0305
2021/1/27,ru2109                        ,979,3414,38,639.468,0,0.305154,30.5154
2021/1/27,ru2110                        ,17,316,-10,2.85,0,0.246595,24.6595
2021/1/28,ru2103                        ,3521,6384,118,808.162,0,0.295762,29.5762
2021/1/28,ru2104                        ,125,1865,-47,12.784,0,0.365767,36.5767
2021/1/28,ru2105                        ,11669,33673,-18,6532.791,0,0.341817,34.1817
2021/1/28,ru2106                        ,2,1215,-1,0.487,0,0.386001,38.6001
2021/1/28,ru2107                        ,1,1069,1,0.147,0,0.267672,26.7672
2021/1/28,ru2108                        ,0,426,0,0,0,0.267672,26.7672
2021/1/28,ru2109                        ,1051,3335,-79,696.849,0,0.309859,30.9859
2021/1/28,ru2110                        ,0,316,0,0,0,0.309859,30.9859
2021/1/29,ru2103                        ,4390,6277,-107,896.974,0,0.309439,30.9439
2021/1/29,ru2104                        ,83,1833,-32,12.044,0,0.357628,35.7628
2021/1/29,ru2105                        ,9814,34048,375,5364.287,0,0.336731,33.6731
2021/1/29,ru2106                        ,1,1214,-1,0.507,0,0.328082,32.8082
2021/1/29,ru2107                        ,14,1069,0,6.003,0,0.339716,33.9716
2021/1/29,ru2108                        ,0,426,0,0,0,0.339716,33.9716
2021/1/29,ru2109                        ,1520,3343,8,1091.382,0,0.301858,30.1858
2021/1/29,ru2110                        ,51,291,-25,11.034,0,0.261943,26.1943
2021/2/1,ru2103                        ,3281,6324,47,863.955,0,0.340873,34.0873
2021/2/1,ru2104                        ,8,1829,-4,1.094,0,0.36908,36.908
2021/2/1,ru2105                        ,11192,34039,-9,7113.726,1,0.357466,35.7466
2021/2/1,ru2106                        ,21,1217,3,9.377,0,0.366108,36.6108
2021/2/1,ru2107                        ,6,1071,2,4.409,0,0.316734,31.6734
2021/2/1,ru2108                        ,13,425,-1,4.974,0,0.290852,29.0852
2021/2/1,ru2109                        ,966,3477,134,713.12,0,0.317323,31.7323
2021/2/1,ru2110                        ,37,275,-16,6.235,0,0.272428,27.2428
2021/2/2,ru2103                        ,4429,6708,384,1062.474,0,0.344062,34.4062
2021/2/2,ru2104                        ,52,1798,-31,7.854,0,0.388601,38.8601
